time,torque,rpm,vel
55.6385789,20727.969,3728.5932,20.2466874
55.6509266,20759.2118,3745.19549,20.3368398
55.6632196,20790.186,3761.59474,20.4258895
55.6754589,20820.8957,3777.79511,20.5138594
55.6876458,20851.3449,3793.80066,20.6007714
55.6997813,20881.5374,3809.61529,20.6866466
55.7118664,20911.477,3825.2428,20.7715058
55.7239021,20941.1674,3840.68686,20.8553688
55.7358894,20970.612,3855.95104,20.9382551
55.7478293,20999.8142,3871.03879,21.0201832
55.7597226,21028.7775,3885.95345,21.1011716
55.7715703,21057.5051,3900.69829,21.1812378
55.7833732,21086.0001,3915.27647,21.2603989
55.7951321,21114.2656,3929.69104,21.3386717
55.806848,21142.3047,3943.94499,21.4160723
55.8185214,21170.1202,3958.04122,21.4926164
55.8301533,21197.715,3971.98254,21.5683194
55.8417444,21225.092,3985.77169,21.643196
55.8532954,21252.2538,3999.41133,21.7172608
55.864807,21279.2031,4012.90406,21.7905279
55.8762798,21305.9425,4026.25239,21.8630108
55.8877147,21332.4745,4039.45879,21.9347231
55.8992706,20971.281,4021.78397,21.8387468
55.9109367,20770.8807,3984.06575,21.6339326
55.9227145,20699.8494,3946.44618,21.429654
55.9346056,20630.645,3908.98858,21.226255
55.9466109,20563.74,3871.77923,21.0242039
55.958732,20497.9341,3834.93806,20.8241522
55.9709701,20432.8899,3798.28612,20.625128
55.9833258,20370.8291,3761.9857,20.4280125
55.9957992,20312.0877,3726.17152,20.2335374
56.0083892,20257.7226,3691.0302,20.042716
56.0210953,20206.3906,3656.8284,19.8569964
56.033916,20157.2361,3623.4293,19.6756354
56.0468487,20113.3124,3591.01798,19.4996383
56.0598885,20077.0129,3559.9367,19.3308634
56.0730273,20051.8329,3530.69363,19.1720701
56.0862624,20027.0556,3504.10057,19.0276668
56.0995921,19994.3534,3478.58227,18.8890995
56.1130135,19963.2353,3453.92444,18.7552047
56.1265229,19936.4665,3430.30374,18.6269416
56.1401152,19915.2204,3407.95276,18.5055732
56.1537883,19893.5369,3387.19149,18.3928371
56.16754,19868.7601,3367.16742,18.2841041
56.1813677,19846.3478,3347.89785,18.1794681
56.1952675,19827.457,3329.52519,18.0797025
56.2092346,19813.0545,3312.2375,17.9858284
56.2232785,19781.5487,3296.29636,17.8992661
56.2374073,19731.4237,3278.25479,17.8012983
56.2516288,19681.6809,3258.56518,17.6943815
56.2659511,19630.4537,3237.30841,17.5789549
56.2803851,19573.5655,3214.54922,17.4553698
56.2949406,19512.7337,3189.66126,17.3202254
56.3096275,19452.0089,3163.02623,17.1755941
56.3244557,19390.0253,3134.73803,17.0219859
56.3394352,19326.7924,3104.87372,16.8598193
56.3545814,19256.1143,3073.49716,16.689441
56.3699099,19178.238,3039.67991,16.5058095
56.3854361,19099.6653,3003.514,16.3094245
56.401175,19021.3874,2965.28437,16.1018332
56.4171611,18920.4377,2925.20366,15.8841903
56.4334169,18814.3699,2879.98049,15.6386234
56.4499619,18723.2281,2832.1891,15.3791106
56.4668146,18637.0976,2782.69442,15.1103489
56.4839924,18554.9932,2731.86798,14.8343555
56.501514,18474.5649,2680.17647,14.5536647
56.5194,18393.4425,2627.58893,14.2681083
56.5376733,18311.4372,2574.05237,13.9773987
56.5563506,18236.548,2519.50804,13.6812168
56.5754486,18168.6021,2464.99004,13.3851778
56.5949682,18118.07,2410.70688,13.090414
56.6148424,18140.2279,2358.63319,12.8076479
56.635059,18149.5078,2316.54743,12.5791174
56.6555831,18154.7669,2277.31116,12.36606
56.6763177,18226.5095,2243.19581,12.1808097
56.6973089,18204.913,2220.41646,12.0571152
56.7185364,18181.4769,2193.28607,11.9097942
56.7399615,18201.1083,2168.85856,11.77715
56.7614022,18351.7278,2148.86636,11.66859
56.782843,18426.6327,2147.28839,11.6600215
56.8042838,18438.5164,2145.71041,11.6514529
56.8256643,18457.9818,2154.91977,11.7014607
56.8470449,18433.0302,2153.34062,11.6928858
56.8684254,18444.8847,2151.76147,11.6843108
56.8898216,18418.1714,2156.31463,11.709035
56.9111726,18417.6812,2162.21518,11.7410757
56.9324654,18421.8135,2168.70124,11.7762957
56.9536945,18427.7577,2175.49326,11.8131771
56.9748573,18465.7494,2174.56467,11.8081348
56.9960333,18459.1235,2174.13382,11.8057953
57.0172094,18466.9025,2172.55056,11.797198
57.0384008,18444.816,2176.10264,11.8164862
57.0595577,18450.3037,2179.24598,11.8335548
57.0806841,18454.3235,2182.23882,11.8498063
57.1017815,18457.7827,2185.18244,11.8657905
57.1228504,18467.834,2186.37269,11.8722537
57.143908,18466.0076,2188.36332,11.8830631
57.1649463,18468.1873,2190.35105,11.8938567
57.1859656,18470.3604,2192.33726,11.904642
57.2069658,18445.1913,2201.44284,11.9540864
57.2278791,18446.5199,2212.93408,12.0164851
57.2486839,18454.4726,2225.8492,12.0866157
57.2693679,18432.9062,2248.94186,12.2120114
57.2898396,18447.7124,2275.94585,12.3586462
57.3100683,18473.2564,2305.48211,12.5190314
57.3300379,18505.5744,2336.75776,12.6888618
57.3497402,18523.8573,2375.59865,12.8997723
57.3691204,18566.7189,2417.92571,13.1296131
57.3881613,18628.362,2459.02241,13.3527729
57.406884,18688.3478,2498.9644,13.5696624
57.4253075,18746.8187,2537.81991,13.7806523
57.4434489,18803.8974,2575.65075,13.9860781
57.4613238,18859.6904,2612.51313,14.186245
57.4789465,18914.2903,2648.45832,14.3814315
57.49633,18967.7788,2683.53329,14.5718926
57.5134863,19020.2276,2717.78113,14.7578623
57.5304265,19071.7006,2751.24154,14.9395562
57.5473662,18916.3766,2761.42161,14.9948351
57.5645748,18631.226,2717.84038,14.758184
57.5820482,18592.1458,2675.37966,14.5276175
57.5997715,18570.4887,2634.83601,14.3074608
57.6177327,18555.555,2597.69179,14.1057635
57.6359307,18529.9288,2563.27217,13.918861
57.6543609,18502.3611,2529.92307,13.7377716
57.6730139,18483.248,2498.04295,13.5646589
57.6918806,18468.0391,2468.22273,13.4027316
57.7109621,18444.4051,2440.2524,13.2508495
57.7302582,18417.6519,2412.77652,13.1016524
57.7497665,18394.321,2385.95342,12.9559999
57.7694746,18382.4531,2359.9958,12.815047
57.7893758,18371.5231,2336.07927,12.6851776
57.8094588,18363.328,2313.40443,12.5620506
57.8297039,18366.0963,2292.46437,12.4483437
57.8500737,18390.5088,2274.10019,12.3486241
57.8706053,18358.8812,2260.18684,12.273073
57.8912865,18337.6031,2242.38332,12.1763978
57.9120957,18346.0211,2226.14824,12.0882395
57.9329741,18392.7066,2212.46403,12.0139326
57.953873,18450.267,2205.12934,11.9741045
57.9747869,18470.8338,2202.96753,11.9623656
57.9957009,18484.4479,2201.37872,11.9537382
58.0166461,18468.8866,2199.68113,11.94452
58.0375913,18480.8949,2198.09299,11.9358963
58.0585366,18492.5392,2196.50486,11.9272726
58.0794969,18451.0845,2205.29998,11.975031
58.1003737,18454.1939,2215.92324,12.0327166
58.1211504,18462.2899,2227.65575,12.0964254
58.1418176,18473.1982,2240.12764,12.1641492
58.1623698,18462.3234,2259.80258,12.2709864
58.1827431,18472.8763,2283.38315,12.3990316
58.202906,18493.8427,2309.50182,12.540859
58.2228408,18521.3246,2337.38942,12.6922918
58.2425378,18539.6009,2371.17568,12.8757551
58.2619541,18574.8646,2408.37097,13.0777297
58.2810706,18619.9662,2447.61077,13.2908063
58.2998806,18671.675,2487.86957,13.5094162
58.3183862,18730.5578,2527.02343,13.7220262
58.3366051,18788.0158,2565.13588,13.9289812
58.3545533,18844.1596,2602.26463,14.1305945
58.3722454,18899.0856,2638.46226,14.3271518
58.3896948,18952.8783,2673.77689,14.5189142
58.4069137,19005.6121,2708.25267,14.7061217
58.4239134,19057.3529,2741.9302,14.8889945
58.4407043,19108.1593,2774.84697,15.0677363
58.4572961,19158.0838,2807.03764,15.2425354
58.4736976,19207.1735,2838.53435,15.4135661
58.489917,19255.4708,2869.36696,15.5809907
58.5059622,19303.0141,2899.5633,15.7449602
58.5218403,19349.8385,2929.1493,15.9056156
58.537558,19395.9756,2958.14923,16.0630886
58.5531217,19441.6616,2986.00942,16.2143726
58.5685541,19471.4292,3000.27974,16.2918621
58.5840574,19320.0938,2983.30351,16.1996792
58.5995944,19362.8965,2969.65927,16.1255894
58.6151408,19417.9002,2963.21867,16.0906162
58.6306873,19448.9216,2961.42244,16.0808625
58.6462337,19458.1069,2959.62621,16.0711087
58.6617895,19453.4061,2962.83901,16.0885546
58.6773285,19457.726,2967.08207,16.1115949
58.6928453,19463.7446,2971.98965,16.1382436
58.7083365,19470.8507,2977.3707,16.1674634
58.7237996,19479.0314,2982.22531,16.1938245
58.7392376,19486.136,2987.44272,16.2221556
58.7546486,19493.8341,2992.93491,16.2519788
58.7700314,19501.9852,2998.63995,16.2829578
58.7853849,19509.3599,3008.97632,16.3390855
58.8006856,19524.5672,3021.72859,16.4083318
58.8159217,19543.8584,3036.23628,16.4871102
58.8310851,19566.1696,3052.10451,16.5732765
58.8461696,19590.8721,3069.06543,16.6653762
58.8611708,19617.6189,3089.51759,16.7764338
58.8760727,19650.4886,3112.71641,16.902406
58.8908634,19688.2895,3137.89895,17.0391501
58.9055355,19729.3587,3163.07048,17.1758344
58.9200909,19770.5462,3187.81364,17.3101926
58.9345332,19811.2505,3212.14214,17.4422991
58.9488662,19851.4858,3236.06899,17.5722246
58.9630932,19891.2651,3259.60654,17.7000362
58.9772175,19930.6012,3282.76654,17.8257977
58.9912421,19969.5057,3305.56018,17.9495697
59.00517,20007.9897,3327.99812,18.0714103
59.019004,20046.0637,3350.09053,18.1913747
59.0327468,20083.7378,3371.84712,18.3095154
59.0464009,20121.0213,3393.27716,18.425883
59.0599688,20157.9233,3414.38952,18.5405255
59.0734527,20194.4522,3435.19268,18.653489
59.086855,20230.6163,3455.69477,18.7648177
59.1001779,20266.4233,3475.90359,18.8745539
59.1134232,20301.8805,3495.8266,18.9827382
59.1265931,20336.9952,3515.47098,19.0894094
59.1396893,20371.774,3534.8436,19.1946049
59.1527138,20406.2236,3553.9511,19.2983608
59.165767,20271.643,3564.23282,19.3541917
59.1789584,19942.0293,3527.07811,19.1524374
59.1922924,19877.6165,3490.12003,18.9517508
59.2057722,19812.2315,3452.78635,18.7490247
59.2194007,19749.7784,3415.45972,18.5463368
59.2331811,19688.3673,3378.16725,18.3438345
59.2471163,19628.1285,3340.94224,18.1416984
59.2612063,19573.3041,3303.82573,17.9401515
59.275452,19522.4723,3267.54983,17.7431692
59.2898539,19472.555,3231.80807,17.5490874
59.3044109,19426.7247,3196.77764,17.3588681
59.3191205,19386.239,3162.69878,17.173816
59.3339773,19353.0281,3129.90749,16.9957555
59.3489896,19307.3691,3098.89448,16.8273514
59.3641585,19256.0317,3066.78307,16.6529827
59.3794845,19214.1566,3035.12197,16.4810593
59.3949671,19175.0082,3004.02165,16.3121811
59.410605,19139.1718,2973.6217,16.1471058
59.4263942,19108.6886,2944.1017,15.9868089
59.4423341,19078.2237,2915.88734,15.8336016
59.4584229,19047.0751,2888.33021,15.6839633
59.4746577,19019.5132,2861.58589,15.5387386
59.4910336,18996.4879,2835.85695,15.3990275
59.5075454,18976.9446,2811.4157,15.2663087
59.5241897,18957.0403,2788.28085,15.1406838
59.5409615,18938.7225,2766.08063,15.0201341
59.5578532,18925.7898,2745.06149,14.9059978
59.5748535,18920.5062,2725.5744,14.8001807
59.5919576,18912.8405,2708.16372,14.7056387
59.6091593,18903.207,2691.72524,14.6163758
59.6264494,18899.1883,2676.45038,14.5334316
59.6438127,18905.2533,2662.77593,14.4591778
59.6611872,18969.0173,2651.53888,14.3981593
59.6785616,19019.1844,2649.83778,14.3889221
59.6959361,19029.1833,2648.13667,14.3796849
59.7133218,19019.0447,2651.16883,14.3961499
59.7306875,19024.9695,2653.03932,14.4063069
59.748041,19028.8415,2654.05538,14.4118242
59.7653879,19030.9158,2654.6225,14.4149037
59.7827311,19031.8817,2655.05472,14.4172507
59.8000714,19030.5257,2656.65614,14.4259466
59.8174942,18939.3582,2653.22196,14.4072986
59.8349873,18895.4467,2642.48701,14.3490066
59.8525479,18885.6538,2631.87215,14.2913667
59.8701716,18879.8235,2621.75423,14.2364252
59.8878509,18879.1999,2612.36525,14.185442
59.9055416,18920.9072,2604.15156,14.1408408
59.9232324,18958.0262,2602.46388,14.1316764
59.9409231,18968.1666,2600.7762,14.1225121
59.9586642,18922.7101,2600.00759,14.1183385
59.9764466,18891.3284,2595.07534,14.0915558
59.9942667,18882.9921,2589.06206,14.058903
60.0121268,18875.9114,2583.5721,14.0290919
60.0300307,18863.5903,2577.78079,13.9976445
60.0479837,18848.0709,2571.48625,13.9634644
60.0659818,18840.5872,2564.45148,13.9252648
60.0840249,18835.1883,2558.02518,13.8903692
60.1021128,18827.8227,2551.636,13.8556753
60.1202446,18821.3109,2545.32327,13.8213964
60.1383883,18847.5223,2539.16487,13.7879556
60.156532,18875.9474,2537.49508,13.7788884
60.1746757,18886.2915,2535.82529,13.7698213
60.1928313,18871.4983,2540.02204,13.7926101
60.2110406,18800.2923,2539.45308,13.7895206
60.2293274,18746.8456,2528.35309,13.7292464
60.2476869,18740.5168,2517.63751,13.6710595
60.2661108,18740.1583,2507.66601,13.6169132
60.2845469,18787.5096,2498.90969,13.5693654
60.302983,18826.1451,2497.25066,13.5603566
60.3214191,18836.6214,2495.59163,13.5513479
60.3398674,18826.8482,2497.219,13.5601847
60.3583038,18825.5314,2500.27061,13.5767553
60.3767176,18828.1386,2503.83707,13.5961216
60.3951052,18831.9875,2507.66795,13.6169237
60.4134647,18836.448,2511.64746,13.6385329
60.4317951,18845.6271,2513.78496,13.6501398
60.4501099,18847.1302,2516.43761,13.664544
60.4684055,18849.955,2519.31105,13.680147
60.4866801,18853.3173,2522.29293,13.696339
60.5049332,18835.4474,2535.08386,13.7657952
60.5230941,18843.9064,2551.75431,13.8563177
60.5411364,18860.9084,2570.9541,13.9605747
60.559044,18883.2529,2591.97412,14.0747159
60.5768063,18909.6021,2614.26372,14.1957509
60.5944173,18939.8982,2636.82205,14.3182452
60.6118775,18970.9365,2659.5937,14.4418979
60.6291882,19002.6168,2682.53304,14.5664611
60.646351,19034.636,2705.75367,14.6925518
60.6633664,19068.0842,2728.71607,14.8172403
60.6802386,19101.337,2751.43553,14.9406096
60.6969715,19134.4162,2773.92603,15.0627355
60.7135688,19167.3415,2796.20033,15.1836875
60.7300338,19201.9213,2816.48089,15.2938133
60.7463803,19232.7298,2835.56887,15.3974632
60.7626167,19261.7668,2853.49106,15.4947827
60.7787512,19289.0638,2870.27464,15.5859195
60.7947913,19312.8518,2888.44642,15.6845943
60.8107305,19339.2584,2907.66603,15.788959
60.8265644,19367.6623,2927.73944,15.89796
60.8422897,19397.7391,2948.51777,16.0107886
60.8579041,19429.2423,2969.88349,16.1268069
60.8734063,19461.5404,2993.07749,16.252753
60.8887883,19497.1869,3018.22837,16.3893252
60.9040421,19536.6006,3044.85478,16.5339096
60.9191626,19579.0021,3071.6695,16.6795166
60.934151,19622.0342,3098.00072,16.8224982
60.9490121,19664.5247,3123.8651,16.9629447
60.9637501,19706.4914,3149.27836,17.1009416
60.9783691,19747.9511,3174.25541,17.2365698
60.9928732,19788.9194,3198.81035,17.369906
61.0072659,19829.4109,3222.95657,17.5010227
61.0215508,19869.4395,3246.70676,17.629989
61.0357312,19909.0179,3270.07302,17.7568704
61.0498102,19948.1583,3293.06683,17.8817295
61.063791,19986.8723,3315.69915,18.0046255
61.0776763,20025.1706,3337.98039,18.1256152
61.0914689,20063.0634,3359.92053,18.2447527
61.1051715,20100.5607,3381.52907,18.3620895
61.1187865,20137.6714,3402.8151,18.4776751
61.1323163,20174.4045,3423.78731,18.5915566
61.1457633,20210.7683,3444.45403,18.7037792
61.1591296,20246.7708,3464.82322,18.8143863
61.1724173,20282.4195,3484.90254,18.9234193
61.1839783,23213.7215,3502.22654,19.0174906
