time,torque,rpm,vel,brake_pos
37.790938,0,4841.6327,20.280583,51.158617
37.803409,0,4812.3121,20.157766,46.096278
37.815947,0,4785.5483,20.045658,42.719459
37.828549,0,4760.48,19.940652,41.557255
37.841215,0,4735.954,19.837918,40.268663
37.853944,0,4712.0419,19.737755,38.828791
37.866733,0,4688.8298,19.640524,37.204609
37.879583,0,4666.422,19.546663,35.350763
37.892488,0,4644.9483,19.456714,32.937746
37.905446,0,4624.7166,19.371967,30.672191
37.918455,0,4605.6573,19.292132,27.947743
37.931508,0,4588.0269,19.218282,24.537709
37.9446,0,4572.2059,19.152011,19.946654
37.957719,0,4558.8447,19.096044,12.442908
37.970864,0,4549.5344,19.057045,12.148438
37.984034,0,4540.3776,19.018689,11.536359
37.997229,0,4531.5472,18.9817,10.732738
38.010447,0,4523.1486,18.94652,9.6225368
38.023685,0,4515.35,18.913854,7.9250659
38.03693,0,4508.4732,18.885048,0
38.050176,0.0070948727,4505.9158,18.874336,0
38.063421,0.0031229667,4503.3585,18.863624,0
38.076674,20.092492,4505.4782,18.872503,0
38.089921,23.714665,4508.4381,18.884901,0
38.103159,26.18682,4511.9685,18.899689,0
38.116387,28.020887,4515.9193,18.916239,0
38.129603,29.444298,4520.1937,18.934143,0
38.142807,30.581164,4524.724,18.95312,0
38.155997,75.73745,4539.7296,19.015975,0
38.169144,97.961482,4559.823,19.100142,0
38.182233,113.3302,4583.3586,19.198728,0
38.195255,115.32366,4607.2091,19.298632,0
38.208209,114.6796,4630.766,19.397307,0
38.221097,114.04332,4654.0357,19.494779,0
38.233921,113.41467,4677.0244,19.591074,0
38.246682,112.79347,4699.7383,19.686218,0
38.259382,112.17957,4722.1832,19.780235,0
38.27202,111.57282,4744.3646,19.873148,0
38.2846,110.97308,4766.288,19.96498,0
38.297122,110.38021,4787.9587,20.055755,0
38.309587,109.79406,4809.3818,20.145491,0
38.321997,109.21452,4830.5622,20.234212,0
38.334352,108.64144,4851.5047,20.321935,0
38.346654,108.0747,4872.2139,20.408682,0
38.358904,107.51419,4892.6943,20.49447,0
38.371102,106.95979,4912.9503,20.579318,0
38.383251,106.41138,4932.986,20.663244,0
38.395349,105.86886,4952.8057,20.746264,0
38.407595,0,4928.1549,20.643007,99.869173
38.419969,0,4873.8767,20.415647,92.120127
38.432473,0,4823.287,20.203737,90.882908
38.445109,0,4773.0245,19.993198,89.252382
38.457877,0,4723.3005,19.784915,87.027758
38.470776,0,4674.4398,19.580247,83.852306
38.483802,0,4626.9683,19.3814,79.028204
38.496959,0,4581.8051,19.19222,79.206862
