speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,kW,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
62.2094584436188,0.313681581089975,5.5,0,-17.4542355248554,1,5,4125.39284098824,105.397226280551,45.5326692248098,479.663488983498,181.356866859485,0,0,100,0,1,0,1.5,1.5,1.20741826972573E-06,3.65867055327332E-15,-5.2180204308349E-14,0.0441837026696285,5.98920443014639,0,3815.0634889835,
61.2867181698816,0.328593619912788,5.75,0,-17.3759317114634,1,5,4064.20172609022,107.129678898353,45.5946280435644,465.53951824392,176.016708311305,0,0,100,0,1,0,1.5,1.5,1.20741826972573E-06,1.21955685109111E-15,-1.71286698376062E-14,0.0462876885110394,6.26249987920098,0,3800.93951824392,
60.3539201241316,0.343742441271045,6,0,-17.297962894599,1,5,4002.3436344704,108.881015067626,45.634695044624,451.476124419281,170.699453402343,0,0,100,0,1,0,1.5,1.5,1.20741826972573E-06,4.06518950363702E-16,-5.62031380882132E-15,0.0483916743524503,6.53579532825557,0,3786.87612441928,
59.4105626250243,0.359138608969241,6.25,0,-17.2203267211419,1,5,3939.78529735134,110.652176699309,45.6521393985384,437.472896094804,165.404946580014,0,0,100,0,1,0,1.5,1.5,1.20741826972573E-06,1.35506316787901E-16,-1.84334031550703E-15,0.0504956601938611,6.80909077731016,0,3772.8728960948,
58.4561052881651,0.374793515080466,6.5,0,-17.1430207666246,1,5,3876.4908793799,112.444178369643,45.646171734841,423.529410649232,160.133028054657,0,0,100,0,1,0,1.5,1.5,1.20741826972573E-06,4.51687722626336E-17,-6.04291426188394E-16,0.052599646035272,7.08238622636475,0,3758.92941064923,
57.4899647181337,0.390719474357396,6.75,0,-17.0660425248038,1,5,3812.42169294568,114.258115408434,45.6159376638288,409.645232647277,154.883533191726,0,0,100,0,1,0,1.5,1.5,1.20741826972573E-06,1.50562574208779E-17,-1.98002212955143E-16,0.0547036318766829,7.35568167541934,0,3745.04523264728,
56.5115095643675,0.406929832990559,7,0,-16.9893893954521,1,5,3747.53587031417,116.095173181668,45.5605103446717,395.819911966736,149.656291803678,0,0,100,0,1,0,1.5,1.5,1.20741826972573E-06,5.01875247362595E-18,-6.48428010678453E-17,0.0568076177180938,7.62897712447393,0,3731.21991196674,
55.5200548221561,0.423439094478198,7.25,0,-16.9130586699898,1,5,3681.78798569965,117.956637791444,45.4788819223483,382.052981605804,144.451127320922,0,0,100,0,1,0,1.5,1.5,1.20741826972573E-06,1.67291749120865E-18,-2.12229372156881E-17,0.0589116035595046,7.90227257352852,0,3717.4529816058,
54.514855232857,0.440263066025668,7.5,0,-16.8370475144815,1,5,3615.12861760345,119.843908467126,45.3699536154522,368.34395510256,139.267855816162,0,0,100,0,1,0,1.5,1.5,1.20741826972573E-06,5.57639163736217E-19,-6.94197996077432E-18,0.0610155894009155,8.17556802258311,0,3703.74395510256,
53.4950976028796,0.457419029731166,7.75,0,-16.7613529493944,1,5,3547.50383945071,121.758511986514,45.2325241854162,354.692323481161,134.106284849767,0,0,100,0,1,0,1.5,1.5,1.20741826972573E-06,1.85879721245406E-19,-2.26921427728259E-18,0.0631195752423264,8.4488634716377,0,3690.09232348116,
52.4598918166021,0.474925943900844,8,0,-16.6859718253475,1,5,3478.85462361596,123.702119549167,45.0652764516228,341.097551616407,128.966212095249,0,0,100,0,1,0,1.5,1.5,1.20741826972573E-06,6.19599070818019E-20,-7.41241572781732E-19,0.0652235610837373,8.72215892069229,0,3676.49755161641,
51.4082602608997,0.4928046812561,8.25,0,-16.6109007938586,1,5,3409.11614011535,125.676566631943,44.866761431328,327.559073878307,123.847423692505,0,0,100,0,1,0,1.5,1.5,1.20741826972573E-06,2.06533023606006E-20,-2.41942003245378E-19,0.0673275469251482,8.99545436974688,0,3662.95907387831,
50.3391253038003,0.51107831267032,8.5,0,-16.5361362717968,1,5,3338.21692625922,127.683876497924,44.6353795715553,314.076288878243,118.749692261385,0,0,100,0,1,0,1.5,1.5,1.20741826972573E-06,6.88443412020021E-21,-7.89045416165946E-20,0.069431532766559,9.26874981880147,0,3649.47628887824,
